"Subject","Block","Trial","Stim_1","Stim_2","RT","Reaction"
"EX4p3","1",74,"1","1",440,"Correct"
"EX4p3","1",75,"1","1",360,"Correct"
"EX4p3","1",76,"1","1",327,"Correct"
"EX4p3","1",77,"1","1",319,"Correct"
"EX4p3","1",78,"2","1",251,"Correct"
"EX4p3","1",79,"1","1",333,"Correct"
"EX4p3","1",80,"1","1",285,"Correct"
"EX4p3","1",81,"1","1",368,"Correct"
"EX4p3","1",82,"1","1",371,"Correct"
"EX4p3","1",83,"1","1",341,"Correct"
"EX4p3","1",84,"1","1",344,"Correct"
"EX4p3","1",85,"1","1",365,"Correct"
"EX4p3","1",86,"1","1",430,"Correct"
"EX4p3","1",87,"1","1",439,"Correct"
"EX4p3","1",88,"1","1",251,"Correct"
"EX4p3","1",89,"2","1",192,"Correct"
"EX4p3","1",90,"1","1",689,"Correct"
"EX4p3","1",91,"1","1",435,"Correct"
"EX4p3","1",92,"2","2",168,"Correct"
"EX4p3","1",93,"1","2",387,"Incorrect"
"EX4p3","1",94,"1","1",377,"Correct"
"EX4p3","1",95,"1","1",305,"Correct"
"EX4p3","1",96,"1","1",341,"Correct"
"EX4p3","1",97,"1","2",580,"Correct"
"EX4p3","1",98,"1","1",686,"Correct"
"EX4p3","1",99,"2","2",310,"Correct"
"EX4p3","1",100,"1","1",270,"Correct"
"EX4p3","1",101,"1","1",482,"Correct"
"EX4p3","1",102,"2","2",291,"Correct"
"EX4p3","1",103,"1","1",438,"Correct"
"EX4p3","1",104,"1","1",281,"Correct"
"EX4p3","1",105,"1","1",253,"Correct"
"EX4p3","1",106,"2","1",251,"Correct"
"EX4p3","1",107,"1","1",372,"Correct"
"EX4p3","1",108,"1","1",367,"Correct"
"EX4p3","1",109,"1","1",258,"Correct"
"EX4p3","1",110,"2","2",259,"Correct"
"EX4p3","1",111,"2","2",224,"Correct"
"EX4p3","1",112,"1","1",328,"Correct"
"EX4p3","1",113,"2","2",206,"Correct"
"EX4p3","1",114,"1","1",402,"Correct"
"EX4p3","1",115,"1","1",452,"Correct"
"EX4p3","1",116,"1","2",584,"Correct"
"EX4p3","1",117,"1","1",307,"Correct"
"EX4p3","1",118,"1","1",328,"Correct"
"EX4p3","1",119,"1","1",400,"Correct"
"EX4p3","1",120,"1","1",297,"Correct"
"EX4p3","1",121,"1","1",367,"Correct"
"EX4p3","1",122,"1","1",361,"Correct"
"EX4p3","1",123,"1","1",306,"Correct"
"EX4p3","1",124,"2","1",251,"Correct"
"EX4p3","1",125,"2","1",238,"Correct"
"EX4p3","1",126,"1","1",290,"Correct"
"EX4p3","1",127,"1","1",326,"Correct"
"EX4p3","1",128,"1","1",247,"Correct"
"EX4p3","1",129,"1","1",219,"Correct"
"EX4p3","2",1,"1","2",415,"Incorrect"
"EX4p3","2",2,"1","1",626,"Correct"
"EX4p3","2",3,"1","1",523,"Correct"
"EX4p3","2",4,"2","1",261,"Correct"
"EX4p3","2",5,"1","1",409,"Correct"
"EX4p3","2",6,"1","1",275,"Correct"
"EX4p3","2",7,"1","1",299,"Correct"
"EX4p3","2",8,"1","2",601,"Correct"
"EX4p3","2",9,"1","2",459,"Correct"
"EX4p3","2",10,"1","1",324,"Correct"
"EX4p3","2",11,"1","1",444,"Correct"
"EX4p3","2",12,"1","1",280,"Correct"
"EX4p3","2",13,"2","1",289,"Correct"
"EX4p3","2",14,"2","2",261,"Correct"
"EX4p3","2",15,"2","2",224,"Correct"
"EX4p3","2",16,"1","2",251,"Incorrect"
"EX4p3","2",17,"2","1",218,"Correct"
"EX4p3","2",18,"1","1",270,"Correct"
"EX4p3","2",19,"2","2",593,"Correct"
"EX4p3","2",20,"1","1",447,"Correct"
"EX4p3","2",21,"1","1",393,"Correct"
"EX4p3","2",22,"1","1",362,"Correct"
"EX4p3","2",23,"2","1",201,"Correct"
"EX4p3","2",24,"1","1",417,"Correct"
"EX4p3","2",25,"1","1",502,"Correct"
"EX4p3","2",26,"1","1",434,"Correct"
"EX4p3","2",27,"1","1",272,"Correct"
"EX4p3","2",28,"1","1",406,"Correct"
"EX4p3","2",29,"2","2",299,"Correct"
"EX4p3","2",30,"1","1",272,"Correct"
"EX4p3","2",31,"1","1",360,"Correct"
"EX4p3","2",32,"1","1",316,"Correct"
"EX4p3","2",33,"1","1",326,"Correct"
"EX4p3","2",34,"2","2",257,"Correct"
"EX4p3","2",35,"1","1",298,"Correct"
"EX4p3","2",36,"1","1",476,"Correct"
"EX4p3","2",37,"1","1",214,"Correct"
"EX4p3","2",38,"1","1",248,"Correct"
"EX4p3","2",39,"1","1",193,"Correct"
"EX4p3","2",40,"1","1",245,"Correct"
"EX4p3","2",41,"1","1",244,"Correct"
"EX4p3","2",42,"1","1",253,"Correct"
"EX4p3","2",43,"1","1",280,"Correct"
"EX4p3","2",44,"1","1",341,"Correct"
"EX4p3","2",45,"1","1",504,"Correct"
"EX4p3","2",46,"1","1",321,"Correct"
"EX4p3","2",47,"1","1",322,"Correct"
"EX4p3","2",48,"2","2",252,"Correct"
"EX4p3","2",49,"1","1",582,"Incorrect"
"EX4p3","2",50,"1","1",356,"Correct"
"EX4p3","2",51,"1","1",374,"Correct"
"EX4p3","2",52,"1","1",369,"Correct"
"EX4p3","2",53,"1","1",433,"Correct"
"EX4p3","2",54,"1","1",417,"Correct"
"EX4p3","2",55,"2","2",278,"Correct"
"EX4p3","2",56,"1","1",402,"Correct"
"EX4p3","2",57,"2","1",177,"Correct"
"EX4p3","2",58,"1","2",407,"Incorrect"
"EX4p3","2",59,"1","1",373,"Correct"
"EX4p3","2",60,"1","1",392,"Correct"
"EX4p3","2",61,"1","2",566,"Correct"
"EX4p3","2",62,"2","1",224,"Correct"
"EX4p3","2",63,"1","1",671,"Correct"
"EX4p3","2",64,"1","1",294,"Correct"
"EX4p3","2",65,"1","2",484,"Correct"
"EX4p3","2",66,"1","1",461,"Correct"
"EX4p3","2",67,"1","2",579,"Correct"
"EX4p3","2",68,"2","1",230,"Correct"
"EX4p3","2",69,"2","1",214,"Correct"
"EX4p3","2",70,"1","1",362,"Correct"
"EX4p3","2",71,"1","1",383,"Correct"
"EX4p3","2",72,"1","1",308,"Correct"
"EX4p3","2",73,"2","1",204,"Correct"
"EX4p3","2",74,"1","2",440,"Too Slow"
"EX4p3","2",75,"1","1",294,"Correct"
"EX4p3","2",76,"1","1",353,"Correct"
"EX4p3","2",77,"1","1",272,"Correct"
"EX4p3","2",78,"1","1",352,"Correct"
"EX4p3","2",79,"1","1",358,"Correct"
"EX4p3","2",80,"2","2",207,"Correct"
"EX4p3","2",81,"1","1",382,"Correct"
"EX4p3","2",82,"1","2",529,"Correct"
"EX4p3","2",83,"1","1",320,"Correct"
"EX4p3","2",84,"1","1",295,"Correct"
"EX4p3","2",85,"2","2",204,"Correct"
"EX4p3","2",86,"1","1",305,"Correct"
"EX4p3","2",87,"1","1",390,"Correct"
"EX4p3","2",88,"1","1",302,"Correct"
"EX4p3","2",89,"1","1",320,"Correct"
"EX4p3","2",90,"2","1",196,"Correct"
"EX4p3","2",91,"1","1",435,"Too Slow"
"EX4p3","2",92,"1","1",392,"Correct"
"EX4p3","2",93,"1","1",399,"Correct"
"EX4p3","2",94,"2","1",194,"Correct"
"EX4p3","2",95,"2","1",227,"Correct"
"EX4p3","2",96,"1","1",375,"Correct"
"EX4p3","2",97,"2","2",331,"Correct"
"EX4p3","2",98,"1","1",398,"Correct"
"EX4p3","2",99,"1","1",374,"Correct"
"EX4p3","2",100,"1","1",349,"Correct"
"EX4p3","2",101,"1","1",303,"Correct"
"EX4p3","2",102,"1","2",230,"Incorrect"
"EX4p3","2",103,"1","1",362,"Correct"
"EX4p3","2",104,"1","1",476,"Correct"
"EX4p3","2",105,"1","1",382,"Correct"
"EX4p3","2",106,"1","1",376,"Correct"
"EX4p3","2",107,"1","1",320,"Correct"
"EX4p3","2",108,"1","1",323,"Correct"
"EX4p3","2",109,"1","1",287,"Correct"
"EX4p3","2",110,"1","1",308,"Correct"
"EX4p3","2",111,"1","1",444,"Correct"
"EX4p3","2",112,"1","1",253,"Correct"
"EX4p3","2",113,"1","1",408,"Correct"
"EX4p3","2",114,"2","1",256,"Correct"
"EX4p3","2",115,"1","1",355,"Correct"
"EX4p3","2",116,"1","2",637,"Correct"
"EX4p3","2",117,"1","1",507,"Correct"
"EX4p3","2",118,"2","2",232,"Correct"
"EX4p3","2",119,"1","1",379,"Correct"
"EX4p3","2",120,"2","2",245,"Correct"
"EX4p3","2",121,"1","1",397,"Correct"
"EX4p3","2",122,"1","1",334,"Correct"
"EX4p3","2",123,"1","1",304,"Correct"
"EX4p3","2",124,"1","1",236,"Correct"
"EX4p3","2",125,"1","1",329,"Correct"
"EX4p3","2",126,"1","1",307,"Correct"
"EX4p3","2",127,"1","2",585,"Correct"
"EX4p3","2",128,"1","1",410,"Correct"
"EX4p3","2",129,"2","2",195,"Correct"
"zMsDI","1",1,"1","1",509,"Correct"
"zMsDI","1",2,"1","1",452,"Correct"
"zMsDI","1",3,"1","1",383,"Correct"
"zMsDI","1",4,"1","1",377,"Correct"
"zMsDI","1",5,"2","1",190,"Correct"
"zMsDI","1",6,"1","1",351,"Correct"
"zMsDI","1",7,"1","1",360,"Correct"
"zMsDI","1",8,"1","2",0,"Too Slow"
"zMsDI","1",9,"1","1",466,"Correct"
"zMsDI","1",10,"1","1",359,"Correct"
"zMsDI","1",11,"1","1",393,"Correct"
"zMsDI","1",12,"2","1",330,"Correct"
"zMsDI","1",13,"1","1",377,"Correct"
"zMsDI","1",14,"1","2",436,"Incorrect"
"zMsDI","1",15,"2","2",366,"Correct"
"zMsDI","1",16,"1","1",390,"Correct"
"zMsDI","1",17,"1","1",385,"Correct"
"zMsDI","1",18,"1","1",501,"Correct"
"zMsDI","1",19,"1","1",292,"Correct"
"zMsDI","1",20,"1","1",302,"Correct"
"zMsDI","1",21,"1","1",280,"Correct"
"zMsDI","1",22,"1","2",531,"Correct"
"zMsDI","1",23,"1","1",376,"Correct"
"zMsDI","1",24,"1","2",651,"Correct"
"zMsDI","1",25,"1","1",354,"Correct"
"zMsDI","1",26,"2","1",213,"Correct"
"zMsDI","1",27,"1","1",387,"Correct"
"zMsDI","1",28,"1","1",551,"Correct"
"zMsDI","1",29,"2","1",509,"Correct"
"zMsDI","1",30,"1","1",417,"Correct"
"zMsDI","1",31,"1","1",421,"Correct"
"zMsDI","1",32,"1","2",477,"Correct"
"zMsDI","1",33,"2","1",333,"Correct"
"zMsDI","1",34,"1","1",338,"Correct"
"zMsDI","1",35,"2","2",233,"Correct"
"zMsDI","1",36,"1","1",476,"Correct"
"zMsDI","1",37,"1","1",454,"Correct"
"zMsDI","1",38,"1","1",349,"Correct"
"zMsDI","1",39,"1","2",575,"Correct"
"zMsDI","1",40,"1","1",353,"Correct"
"zMsDI","1",41,"1","1",687,"Correct"
"zMsDI","1",42,"1","1",292,"Correct"
"zMsDI","1",43,"2","2",221,"Correct"
"zMsDI","1",44,"1","1",567,"Correct"
"zMsDI","1",45,"1","2",479,"Correct"
"zMsDI","1",46,"2","1",229,"Correct"
"zMsDI","1",47,"1","1",497,"Correct"
"zMsDI","1",48,"1","1",476,"Correct"
"zMsDI","1",49,"1","2",637,"Correct"
"zMsDI","1",50,"1","1",432,"Correct"
"zMsDI","1",51,"1","1",470,"Correct"
"zMsDI","1",52,"1","1",514,"Correct"
"zMsDI","1",53,"2","2",214,"Correct"
"zMsDI","1",54,"2","2",214,"Correct"
"zMsDI","1",55,"1","1",313,"Correct"
"zMsDI","1",56,"1","1",376,"Correct"
"zMsDI","1",57,"1","1",319,"Correct"
"zMsDI","1",58,"1","1",456,"Correct"
"zMsDI","1",59,"1","1",273,"Correct"
"zMsDI","1",60,"1","1",298,"Correct"
"zMsDI","1",61,"1","1",250,"Correct"
"zMsDI","1",62,"1","1",272,"Correct"
"zMsDI","1",63,"1","1",439,"Correct"
"zMsDI","1",64,"2","1",194,"Correct"
"zMsDI","1",65,"2","2",230,"Correct"
"zMsDI","1",66,"1","1",385,"Correct"
"zMsDI","1",67,"1","2",498,"Correct"
"zMsDI","1",68,"2","1",288,"Correct"
"zMsDI","1",69,"1","1",388,"Correct"
"zMsDI","1",70,"2","2",208,"Correct"
"zMsDI","1",71,"1","1",330,"Correct"
"zMsDI","1",72,"1","2",508,"Correct"
"zMsDI","1",73,"1","1",348,"Correct"
"zMsDI","1",74,"1","1",302,"Correct"
"zMsDI","1",75,"1","1",331,"Correct"
"zMsDI","1",76,"1","1",321,"Correct"
"zMsDI","1",77,"1","1",279,"Correct"
"zMsDI","1",78,"2","1",192,"Correct"
"zMsDI","1",79,"1","1",476,"Correct"
"zMsDI","1",80,"1","1",400,"Correct"
"zMsDI","1",81,"1","1",260,"Correct"
"zMsDI","1",82,"1","1",0,"Incorrect"
"zMsDI","1",83,"1","1",510,"Correct"
"zMsDI","1",84,"1","1",266,"Correct"
"zMsDI","1",85,"1","1",356,"Correct"
"zMsDI","1",86,"1","1",360,"Correct"
"zMsDI","1",87,"1","1",369,"Correct"
"zMsDI","1",88,"1","1",386,"Correct"
"zMsDI","1",89,"2","1",338,"Correct"
"zMsDI","1",90,"1","1",360,"Correct"
"zMsDI","1",91,"1","1",379,"Correct"
"zMsDI","1",92,"2","2",237,"Correct"
"zMsDI","1",93,"1","2",0,"Too Slow"
"zMsDI","1",94,"1","1",417,"Correct"
"zMsDI","1",95,"1","1",411,"Correct"
"zMsDI","1",96,"1","1",337,"Correct"
"zMsDI","1",97,"1","2",471,"Correct"
"zMsDI","1",98,"1","1",506,"Correct"
"zMsDI","1",99,"2","2",272,"Correct"
"zMsDI","1",100,"1","1",351,"Correct"
"zMsDI","1",101,"1","1",467,"Correct"
"zMsDI","1",102,"2","2",301,"Correct"
"zMsDI","1",103,"1","1",584,"Correct"
"zMsDI","1",104,"1","1",524,"Correct"
"zMsDI","1",105,"1","1",483,"Correct"
"zMsDI","1",106,"2","1",315,"Correct"
"zMsDI","1",107,"1","1",347,"Correct"
"zMsDI","1",108,"1","1",422,"Correct"
"zMsDI","1",109,"1","1",439,"Correct"
"zMsDI","1",110,"2","2",224,"Correct"
"zMsDI","1",111,"2","2",248,"Correct"
"zMsDI","1",112,"1","1",436,"Correct"
"zMsDI","1",113,"2","2",198,"Correct"
"zMsDI","1",114,"1","1",351,"Correct"
"zMsDI","1",115,"1","1",432,"Correct"
"zMsDI","1",116,"1","2",337,"Incorrect"
"zMsDI","1",117,"1","1",509,"Correct"
"zMsDI","1",118,"1","1",498,"Correct"
"zMsDI","1",119,"1","1",395,"Correct"
"zMsDI","1",120,"1","1",398,"Correct"
"zMsDI","1",121,"1","1",343,"Correct"
"zMsDI","1",122,"1","1",292,"Correct"
"zMsDI","1",123,"1","1",282,"Correct"
"zMsDI","1",124,"2","1",205,"Correct"
"zMsDI","1",125,"2","1",200,"Correct"
"zMsDI","1",126,"1","1",331,"Correct"
"zMsDI","1",127,"1","1",361,"Correct"
"zMsDI","1",128,"1","1",642,"Correct"
"zMsDI","1",129,"1","1",464,"Correct"
"zMsDI","2",1,"1","2",566,"Correct"
"zMsDI","2",2,"1","1",381,"Correct"
"zMsDI","2",3,"1","1",243,"Correct"
"zMsDI","2",4,"2","1",196,"Correct"
"zMsDI","2",5,"1","1",297,"Correct"
"zMsDI","2",6,"1","1",418,"Correct"
"zMsDI","2",7,"1","1",351,"Correct"
"zMsDI","2",8,"1","2",678,"Correct"
"zMsDI","2",9,"1","2",302,"Incorrect"
"zMsDI","2",10,"1","1",367,"Correct"
"zMsDI","2",11,"1","1",311,"Correct"
"zMsDI","2",12,"1","1",253,"Correct"
"zMsDI","2",13,"2","1",280,"Correct"
"zMsDI","2",14,"2","2",210,"Correct"
"zMsDI","2",15,"2","2",277,"Correct"
"zMsDI","2",16,"1","2",535,"Correct"
"zMsDI","2",17,"2","1",203,"Correct"
"zMsDI","2",18,"1","1",248,"Correct"
"zMsDI","2",19,"2","2",203,"Correct"
"zMsDI","2",20,"1","1",292,"Correct"
"zMsDI","2",21,"1","1",390,"Correct"
"zMsDI","2",22,"1","1",410,"Correct"
"zMsDI","2",23,"2","1",222,"Correct"
"zMsDI","2",24,"1","1",319,"Correct"
"zMsDI","2",25,"1","1",365,"Correct"
"zMsDI","2",26,"1","1",360,"Correct"
"zMsDI","2",27,"1","1",273,"Correct"
"zMsDI","2",28,"1","1",320,"Correct"
"zMsDI","2",29,"2","2",231,"Correct"
"zMsDI","2",30,"1","1",328,"Correct"
"zMsDI","2",31,"1","1",298,"Correct"
"zMsDI","2",32,"1","1",505,"Correct"
"zMsDI","2",33,"1","1",383,"Correct"
"zMsDI","2",34,"2","2",220,"Correct"
"zMsDI","2",35,"1","1",360,"Correct"
"zMsDI","2",36,"1","1",305,"Correct"
"zMsDI","2",37,"1","1",254,"Correct"
"zMsDI","2",38,"1","1",330,"Correct"
"zMsDI","2",39,"1","1",363,"Correct"
"zMsDI","2",40,"1","1",424,"Correct"
"zMsDI","2",41,"1","1",280,"Correct"
"zMsDI","2",42,"1","1",422,"Correct"
"zMsDI","2",43,"1","1",385,"Correct"
"zMsDI","2",44,"1","1",479,"Correct"
"zMsDI","2",45,"1","1",299,"Correct"
"zMsDI","2",46,"1","1",381,"Correct"
"zMsDI","2",47,"1","1",262,"Correct"
"zMsDI","2",48,"2","2",230,"Correct"
"zMsDI","2",49,"1","1",304,"Correct"
"zMsDI","2",50,"1","1",330,"Correct"
"zMsDI","2",51,"1","1",326,"Correct"
"zMsDI","2",52,"1","1",475,"Correct"
"zMsDI","2",53,"1","1",389,"Correct"
"zMsDI","2",54,"1","1",350,"Correct"
"zMsDI","2",55,"2","2",241,"Correct"
"zMsDI","2",56,"1","1",310,"Correct"
"zMsDI","2",57,"2","1",200,"Correct"
"zMsDI","2",58,"1","2",275,"Incorrect"
"zMsDI","2",59,"1","1",433,"Correct"
"zMsDI","2",60,"1","1",483,"Correct"
"zMsDI","2",61,"1","2",461,"Correct"
"zMsDI","2",62,"2","1",276,"Correct"
"zMsDI","2",63,"1","1",335,"Correct"
"zMsDI","2",64,"1","1",194,"Too Slow"
"zMsDI","2",65,"1","2",594,"Correct"
"zMsDI","2",66,"1","1",413,"Correct"
"zMsDI","2",67,"1","2",579,"Correct"
"zMsDI","2",68,"2","1",201,"Correct"
"zMsDI","2",69,"2","1",303,"Correct"
"zMsDI","2",70,"1","1",449,"Correct"
"zMsDI","2",71,"1","1",314,"Correct"
"zMsDI","2",72,"1","1",309,"Correct"
"zMsDI","2",73,"2","1",192,"Correct"
"zMsDI","2",74,"1","2",491,"Correct"
"zMsDI","2",75,"1","1",475,"Correct"
"zMsDI","2",76,"1","1",305,"Correct"
"zMsDI","2",77,"1","1",389,"Correct"
"zMsDI","2",78,"1","1",449,"Correct"
"zMsDI","2",79,"1","1",347,"Correct"
"zMsDI","2",80,"2","2",219,"Correct"
"zMsDI","2",81,"1","1",486,"Correct"
"zMsDI","2",82,"1","2",256,"Incorrect"
"zMsDI","2",83,"1","1",539,"Correct"
"zMsDI","2",84,"1","1",438,"Correct"
"zMsDI","2",85,"2","2",233,"Correct"
"zMsDI","2",86,"1","1",423,"Correct"
"zMsDI","2",87,"1","1",410,"Correct"
"zMsDI","2",88,"1","1",367,"Correct"
"zMsDI","2",89,"1","1",383,"Correct"
"zMsDI","2",90,"2","1",203,"Correct"
"zMsDI","2",91,"1","1",345,"Correct"
"zMsDI","2",92,"1","1",326,"Correct"
"zMsDI","2",93,"1","1",352,"Correct"
"zMsDI","2",94,"2","1",202,"Correct"
"zMsDI","2",95,"2","1",323,"Correct"
"zMsDI","2",96,"1","1",436,"Correct"
"zMsDI","2",97,"2","2",226,"Correct"
"zMsDI","2",98,"1","1",407,"Correct"
"zMsDI","2",99,"1","1",290,"Correct"
"zMsDI","2",100,"1","1",379,"Correct"
"zMsDI","2",101,"1","1",366,"Correct"
"zMsDI","2",102,"1","2",502,"Correct"
"zMsDI","2",103,"1","1",668,"Correct"
"zMsDI","2",104,"1","1",334,"Correct"
"zMsDI","2",105,"1","1",275,"Correct"
"zMsDI","2",106,"1","1",342,"Correct"
"zMsDI","2",107,"1","1",395,"Correct"
"zMsDI","2",108,"1","1",322,"Correct"
"zMsDI","2",109,"1","1",266,"Correct"
"zMsDI","2",110,"1","1",241,"Correct"
"zMsDI","2",111,"1","1",315,"Correct"
"zMsDI","2",112,"1","1",297,"Correct"
"zMsDI","2",113,"1","1",394,"Correct"
"zMsDI","2",114,"2","1",223,"Correct"
"zMsDI","2",115,"1","1",335,"Correct"
"zMsDI","2",116,"1","2",619,"Correct"
"zMsDI","2",117,"1","1",367,"Correct"
"zMsDI","2",118,"2","2",414,"Correct"
"zMsDI","2",119,"1","1",657,"Correct"
"zMsDI","2",120,"2","2",364,"Correct"
"zMsDI","2",121,"1","1",435,"Correct"
"zMsDI","2",122,"1","1",340,"Correct"
"zMsDI","2",123,"1","1",377,"Correct"
"zMsDI","2",124,"1","1",340,"Correct"
"zMsDI","2",125,"1","1",382,"Correct"
"zMsDI","2",126,"1","1",392,"Correct"
"zMsDI","2",127,"1","2",585,"Correct"
"zMsDI","2",128,"1","1",428,"Correct"
"zMsDI","2",129,"2","2",239,"Correct"
